group	gene	chrom	start	end	strand	gex
non_ec	AC021660.4	chr3	98573061	98578231	-	1.51814326556985
non_ec	NR2F2-AS1	chr15	96110040	96327361	-	1.5166101022561
non_ec	COMMD1	chr2	61888724	62147247	+	1.5162915126309
non_ec	AL590714.1	chr1	161153760	161159349	-	1.51603550283623
non_ec	GDF3	chr12	7689784	7695775	-	1.51465226944628
non_ec	AC005828.5	chr17	63454993	63455817	+	1.5135021444676
non_ec	AL034417.4	chr1	7991134	8005312	+	1.51305754775005
non_ec	AC102945.1	chr8	30596914	30597532	+	1.51289087542702
non_ec	FAM227A	chr22	38578120	38656629	-	1.51179801102808
non_ec	AL355334.2	chr10	87500337	87504837	-	1.51141356712041
non_ec	AC009185.1	chr5	157260122	157266625	-	1.50884128687115
non_ec	C8G	chr9	136945185	136946975	+	1.50668422496069
non_ec	AC013460.1	chr2	7383227	7450544	+	1.50634663272753
non_ec	AC020909.2	chr19	50486810	50487638	-	1.50619935969333
non_ec	ZNF197-AS1	chr3	44617128	44624797	-	1.50617132045631
non_ec	AL031666.2	chr20	47318502	47320754	+	1.50459626468789
non_ec	AC063919.1	chr3	126288123	126301213	-	1.5042128924095
non_ec	HHLA3-AS1	chr1	70359562	70360437	-	1.50194471692936
non_ec	LINC02743	chr11	133783671	133810376	-	1.50067800024093
non_ec	LGI3	chr8	22146830	22157084	-	1.500582919086
non_ec	UBA6-AS1	chr4	67701209	68080952	+	1.50007467636804
non_ec	SPATA32	chr17	45254393	45262094	-	1.49991353257594
non_ec	ABHD8	chr19	17292131	17310236	-	1.49906134826355
non_ec	VIT	chr2	36696690	36814792	+	1.4984473407704
non_ec	AC079145.1	chr2	19990209	20004795	+	1.4983223957369
non_ec	AC021701.1	chr18	70205774	70208781	+	1.49746211696771
non_ec	VDAC1P8	chr6	143490424	143506338	+	1.49389325065934
non_ec	TRIM36-IT1	chr5	115148764	115149644	-	1.49342062659491
non_ec	HSD11B2	chr16	67430652	67437553	+	1.49285638347061
non_ec	SPATA41	chr15	100344047	100350725	-	1.49249487116221
non_ec	XYLB	chr3	38346760	38421348	+	1.49234892447137
non_ec	VTI1A	chr10	112446998	112818744	+	1.49231706299565
non_ec	AC092171.2	chr7	5475804	5479811	+	1.49135726608858
non_ec	TBC1D8	chr2	101007228	101252866	-	1.48918496184786
non_ec	LYPD5	chr19	43785874	43827206	-	1.48815737388983
non_ec	AL136172.1	chr20	37095785	37097178	+	1.48791378214613
non_ec	AC084819.1	chr12	22742582	22743091	+	1.48715341231683
non_ec	DHRS4L2	chr14	23969874	24006408	+	1.48644234953456
non_ec	CFAP53	chr18	50227193	50266495	-	1.48447975869794
non_ec	AGRP	chr16	67482571	67483547	-	1.48396333441025
non_ec	AC104411.1	chr3	157163452	157169133	+	1.48376203008369
non_ec	AL138778.1	chr1	193457422	193465198	+	1.48247040387998
non_ec	KLHL26	chr19	18637025	18671721	+	1.48161244156
non_ec	ADORA2A	chr22	24417879	24442357	+	1.48143815368408
non_ec	AC243773.2	chr17	36980167	36980422	+	1.48134421929997
non_ec	TTN-AS1	chr2	178521183	178779963	+	1.48007232911446
non_ec	OSM	chr22	30262829	30266851	-	1.48003933024055
non_ec	COL15A1	chr9	98943179	99070792	+	1.47988418397092
non_ec	H1-6	chr6	26107412	26108135	-	1.47874041101938
non_ec	NUTM2B-AS1	chr10	79661394	79826594	-	1.47785978498466
non_ec	SEMA6A-AS2	chr5	116574482	116611200	+	1.47653654076841
non_ec	LINGO1-AS1	chr15	77641764	77652292	+	1.4764714728693
non_ec	GBP4	chr1	89181144	89198942	-	1.47607110638884
non_ec	AC138028.2	chr16	88731180	88741425	+	1.4757193659818
non_ec	AC124319.1	chr17	80315651	80316633	+	1.47490557245048
non_ec	RRN3P2	chr16	29074976	29116718	+	1.47298581889331
non_ec	RAD54B	chr8	94371960	94475115	-	1.47251184372984
non_ec	AC124798.2	chr11	17349053	17351703	-	1.47235311586998
non_ec	FP325332.1	chr22	46163303	46165347	+	1.47219132723767
non_ec	FBXL7	chr5	15500180	15939795	+	1.47180861186556
non_ec	DBH-AS1	chr9	133654586	133657313	-	1.47147178113442
non_ec	RN7SL619P	chr19	13815062	13815319	-	1.46986093077826
non_ec	BBOX1	chr11	27040725	27127809	+	1.46951935153853
non_ec	SPX	chr12	21526296	21541249	+	1.46897122478116
non_ec	AC117488.1	chr3	125061448	125063710	+	1.46831245315841
non_ec	AC134775.1	chr11	44071462	44072403	+	1.46790644891133
non_ec	AC079385.2	chr12	106678583	106684707	-	1.46742713251984
non_ec	COL1A1	chr17	50184101	50201632	-	1.46662750986395
non_ec	NPIPB11	chr16	29381354	29404029	-	1.46441920559098
non_ec	GPR150	chr5	95620087	95622142	+	1.4643148172184
non_ec	AC026329.1	chr3	113259786	113266824	-	1.46380093176789
non_ec	AL133216.2	chr10	38403189	38452153	+	1.46294805461377
non_ec	LAPTM4A-DT	chr2	20052134	20054496	+	1.46293681218204
non_ec	AL353689.2	chr1	226992140	226993206	+	1.46279202107049
non_ec	GLUD2	chrX	121047610	121050094	+	1.46275690092311
non_ec	AP003096.1	chr11	68612899	68616711	-	1.46209653957958
non_ec	AC026904.2	chr8	48551527	48556441	-	1.46126074989822
non_ec	IL6R	chr1	154405193	154469450	+	1.46116695349752
non_ec	AC069185.1	chr8	11797928	11802568	-	1.46082972822315
non_ec	SLC35D3	chr6	136922301	136925660	+	1.46034281693601
non_ec	FAM167B	chr1	32247222	32248856	+	1.45951781627409
non_ec	FLJ13224	chr12	31324316	31325829	+	1.45857359181004
non_ec	AC020661.4	chr15	41016990	41018843	-	1.45548621731639
non_ec	LEFTY2	chr1	225936598	225941383	-	1.45376974097187
non_ec	SLC8B1	chr12	113298759	113359493	-	1.45371053770593
non_ec	CH25H	chr10	89205629	89207317	-	1.45256123887063
non_ec	C15orf65	chr15	55408495	55418798	+	1.4523826775201
non_ec	GRAMD1B	chr11	123358428	123627774	+	1.45142445286392
non_ec	AC090578.3	chr8	88809949	88813144	-	1.45134375892603
non_ec	LINC02598	chr12	10358464	10361045	-	1.45078149014613
non_ec	GUSBP1	chr5	21341833	21589372	+	1.4504441099768
non_ec	CASZ1	chr1	10636604	10796650	-	1.44948409403375
non_ec	AC008734.2	chr19	8833065	8833541	+	1.44944221684955
non_ec	TNN	chr1	175067833	175148075	+	1.44915082072221
non_ec	DARS-AS1	chr2	135985176	136022593	+	1.44895358491837
non_ec	FRY	chr13	31846713	32299125	+	1.44830531922714
non_ec	KLK6	chr19	50958631	50969673	-	1.44794311082989
non_ec	ANKRD23	chr2	96824526	96857934	-	1.44653807446588
non_ec	AC099343.3	chr4	184484141	184490293	+	1.44608567965454
non_ec	AC092718.5	chr16	81055301	81056426	+	1.44570460863815
non_ec	GREB1	chr2	11482341	11642788	+	1.44434898578542
non_ec	AC121334.4	chr12	39447404	39448314	+	1.44424102308465
non_ec	AC006435.2	chr17	2375061	2379306	-	1.44423679631782
non_ec	AC093849.2	chr4	173509633	173511764	+	1.443572029571
non_ec	AC006272.1	chr19	51839771	51840945	-	1.44249165291141
non_ec	WWC2-AS2	chr4	183097017	183099199	-	1.44056796605118
non_ec	ARHGAP27	chr17	45393902	45434421	-	1.43983433287694
non_ec	LINC02766	chr1	12527724	12528420	+	1.43980452616022
non_ec	POLD4	chr11	67350772	67356972	-	1.43862713817766
non_ec	LINC02818	chr1	179829609	179836124	-	1.43757140988718
non_ec	AL157400.4	chr10	89694295	89697928	-	1.43613419983529
non_ec	DNAJC6	chr1	65248219	65415871	+	1.43547334176667
non_ec	AL591721.1	chr1	243545532	243548329	+	1.43465869154207
non_ec	ERCC5	chr13	102845831	102875995	+	1.43353580153548
non_ec	AC021483.1	chr15	79832466	79833554	-	1.43324066710947
non_ec	AC024267.6	chr17	28897738	28899402	+	1.43322019796285
non_ec	F11R	chr1	160995211	161021343	-	1.43200313142191
non_ec	WDR25	chr14	100376418	100530303	+	1.43155775948624
non_ec	SWT1	chr1	185157080	185291781	+	1.43133340082023
non_ec	LAMP5-AS1	chr20	9505180	9514998	-	1.43085981935752
non_ec	WASHC1	chr9	14475	73865	-	1.43000214503909
non_ec	CMTM2	chr16	66579448	66588275	+	1.42987563270027
non_ec	AL357556.5	chr1	235366353	235367366	-	1.42981477092586
non_ec	AVEN	chr15	33858782	34075155	-	1.4294291123747
non_ec	FSCN2	chr17	81528377	81537130	+	1.42928663202131
non_ec	AL365330.1	chr1	3785008	3785538	+	1.42833943555854
non_ec	OPHN1	chrX	68042344	68433913	-	1.42798316921263
non_ec	TEX12	chr11	112167372	112172556	+	1.42797114817291
non_ec	ANKRD45	chr1	173608336	173669851	-	1.42770175179665
non_ec	AL359511.3	chr20	17222851	17226146	-	1.42765745035557
non_ec	AC073343.2	chr7	6663974	6708901	+	1.42764903576943
non_ec	LINC00944	chr12	126729787	126772519	-	1.42738997985536
non_ec	AC018450.1	chr3	143123362	143131893	+	1.42717459710417
non_ec	TIAM2	chr6	154832697	155257723	+	1.42629381173488
non_ec	GDF6	chr8	96142333	96160806	-	1.425768860315
non_ec	AL031717.1	chr16	1751559	1752262	-	1.42548828797397
non_ec	SCAPER	chr15	76347904	76905444	-	1.42495530160418
non_ec	AC026124.1	chr12	65281657	65286728	+	1.42468438321545
non_ec	AC109454.2	chr5	134399495	134401921	+	1.42435916241705
non_ec	KANSL1L-AS1	chr2	210030572	210064356	+	1.42379860661158
non_ec	C1orf229	chr1	247110160	247112417	-	1.42241991706558
non_ec	SYT5	chr19	55171196	55180289	-	1.42237760092087
non_ec	AC012065.2	chr2	20586248	20586686	-	1.42214039770589
non_ec	MIR302CHG	chr4	112646476	112650051	-	1.42191920484137
non_ec	LRP2	chr2	169127109	169362534	-	1.42172219112445
non_ec	AC079360.1	chr12	121856259	121857059	+	1.42031505670708
non_ec	AC090617.1	chr17	2215482	2216015	-	1.42031505670708
non_ec	AL645608.4	chr1	914171	914971	+	1.42031505670708
non_ec	AF127577.4	chr21	14818843	15014430	-	1.41859229792248
non_ec	AC091564.6	chr11	6618790	6619764	+	1.41822346140971
non_ec	FAM209A	chr20	56517187	56526152	+	1.41793085938519
non_ec	LY6G6C	chr6	31718648	31721746	-	1.41768284578106
non_ec	AL033527.2	chr1	39788976	39790171	+	1.41716362221648
non_ec	CYSTM1	chr5	140175156	140282052	+	1.41704375065406
non_ec	PRC1	chr15	90966040	90995629	-	1.41692814739059
non_ec	AC016831.1	chr7	130876809	130913310	-	1.41683321226706
non_ec	AC008264.2	chr7	131493964	131497694	-	1.41677190700771
non_ec	PLPP2	chr19	281040	291403	-	1.41585605951991
non_ec	PBX4	chr19	19561707	19618693	-	1.41554330065977
non_ec	CKMT1B	chr15	43593054	43604901	+	1.41553390530903
non_ec	AL132711.1	chr14	100675930	100679884	-	1.41545785141396
non_ec	AC005552.1	chr17	34725509	34726170	-	1.41462152853373
non_ec	AJ239328.1	chr21	45914296	45919483	+	1.41421860070011
non_ec	AC021321.2	chr8	67313043	67314637	-	1.41202697424417
non_ec	LINC01145	chr1	145164099	145216058	-	1.41168862361931
non_ec	DLX4	chr17	49968970	49974959	+	1.41133515056107
non_ec	PCDHGB2	chr5	141360042	141512979	+	1.41113060864786
non_ec	ZNF433-AS1	chr19	11987617	12046275	+	1.41086684069063
non_ec	CCDC62	chr12	122774526	122827528	+	1.41078034405829
non_ec	AL592078.2	chr1	154564855	154567748	-	1.41024164539705
non_ec	C6orf52	chr6	10671418	10694797	-	1.40984064976599
non_ec	HLA-DOB	chr6	32812763	32820466	-	1.40978064517948
non_ec	RN7SL16P	chr4	24563193	24563461	-	1.40975509346019
non_ec	E2F3-IT1	chr6	20437821	20440178	+	1.40915652311174
non_ec	LINC02739	chr11	59560298	59566283	-	1.40840892999257
non_ec	PEX11G	chr19	7476875	7497449	-	1.4079533551197
non_ec	GP5	chr3	194394821	194398354	-	1.40741827044407
non_ec	AC104564.4	chr17	29591703	29592241	-	1.40713959235915
non_ec	AC006042.1	chr7	8114025	8116561	+	1.40634079461946
non_ec	AL035427.2	chrX	102659983	102663455	+	1.40615898876467
non_ec	FBXW7-AS1	chr4	152337655	152338098	+	1.40612530313713
non_ec	UBE2Q2P1	chr15	84527196	84571216	-	1.40485017290109
non_ec	AC234917.2	chr8	143838779	143840256	+	1.40335034662497
non_ec	BRINP3	chr1	190097658	190478404	-	1.40282860336607
non_ec	DIP2A-IT1	chr21	46462471	46469306	+	1.40274270397186
non_ec	SSC4D	chr7	76389334	76409697	-	1.40074507201603
non_ec	B3GNTL1	chr17	82942155	83051810	-	1.40047236582623
non_ec	DEPDC4	chr12	100203669	100267079	-	1.39947705455549
non_ec	MZB1	chr5	139387467	139390081	-	1.39889583010296
non_ec	AL353135.2	chr6	89130887	89145985	-	1.39881728877792
non_ec	AL157884.2	chr9	32840598	32841762	-	1.39730763032323
non_ec	AC005722.3	chr17	19719059	19722428	+	1.39630829565933
non_ec	SFXN4	chr10	119140767	119165714	-	1.39630564755923
non_ec	RN7SKP5	chr13	46249942	46250213	+	1.39420632404703
non_ec	ODF3L1	chr15	75724041	75727688	+	1.39385501000897
non_ec	AC021188.1	chr2	96307263	96321731	-	1.39339975771948
non_ec	MKNK1	chr1	46557407	46616843	-	1.39287045579118
non_ec	AC002401.2	chr17	50100704	50101920	-	1.3927096895406
non_ec	CARMIL2	chr16	67644988	67657569	+	1.39139502888711
non_ec	AC129492.1	chr17	8079482	8081565	+	1.39139364464378
non_ec	ZNF705E	chr11	71814045	71821548	-	1.39096793235646
non_ec	TNXB	chr6	32041153	32115334	-	1.38984647356575
non_ec	RNASE13	chr14	21032818	21034807	-	1.38971645716027
non_ec	CAVIN2	chr2	191834310	191847088	-	1.38931438734183
non_ec	WNT2B	chr1	112466541	112530165	+	1.38808160302439
non_ec	SNORC	chr2	232857270	232878708	+	1.38658932421612
non_ec	RPS6KL1	chr14	74903951	74923302	-	1.38641199640158
non_ec	MLXIPL	chr7	73593194	73624543	-	1.38510556468444
non_ec	CCNT2-AS1	chr2	134735464	134918710	-	1.38491657514384
non_ec	LINC02475	chr4	44016700	44022063	+	1.38463685686089
non_ec	RUNDC3A-AS1	chr17	44299574	44315315	-	1.38412936626666
non_ec	PLCL2-AS1	chr3	17042742	17044192	-	1.38324432079073
non_ec	AC091978.1	chr5	5390096	5422116	-	1.3825087569088
non_ec	AC008119.1	chr12	108532074	108539738	+	1.38195601814551
non_ec	KCNMA1	chr10	76869601	77638369	-	1.38161491024327
non_ec	SLC51B	chr15	65045387	65053397	+	1.38086917975231
non_ec	ENPP2	chr8	119557086	119673453	-	1.38067948154891
non_ec	AC104073.4	chr7	65269374	65306238	+	1.38055483952198
non_ec	NRIP2	chr12	2825348	2835544	-	1.38008966001734
non_ec	AC090948.4	chr3	16361348	16370398	+	1.37982692296865
non_ec	NPTX2	chr7	98617285	98629869	+	1.37875746831746
non_ec	CYP2E1	chr10	133520406	133561220	+	1.37810105223247
non_ec	AL356489.1	chr9	33719690	33722555	+	1.37721937058282
non_ec	AC108021.1	chr4	84970180	84970730	+	1.37649408399561
non_ec	AC107884.1	chr11	7418826	7513644	-	1.37547988362377
non_ec	AC012464.3	chr12	93945041	93947813	+	1.37503862618163
non_ec	DLX6	chr7	97005553	97011040	+	1.37357124798929
non_ec	LMX1B	chr9	126613928	126701032	+	1.37233815852057
non_ec	ERICH4	chr19	41443156	41444765	+	1.37160274409962
non_ec	GRIN2C	chr17	74842023	74861504	-	1.37134058400926
non_ec	MORN3	chr12	121648742	121672631	-	1.37132195408103
non_ec	ZNF788P	chr19	12092263	12137235	+	1.37063830637817
non_ec	CPS1	chr2	210477682	210679107	+	1.37063588646476
non_ec	C11orf21	chr11	2295628	2303049	-	1.37019215211876
non_ec	AL161729.2	chr9	95494924	95495379	+	1.36912200568615
non_ec	AC011773.4	chr8	85172077	85177062	-	1.3685546278786
non_ec	AL136526.1	chr13	100537365	100539567	+	1.36660520390424
non_ec	ANO7L1	chr1	16215909	16217328	-	1.36621352579085
non_ec	AC005695.1	chr17	9171068	9179118	-	1.36567863571623
non_ec	ICAM4	chr19	10286955	10288522	+	1.36557150201279
non_ec	S100A3	chr1	153547329	153549258	-	1.36342339070479
non_ec	INHA	chr2	219569162	219575711	+	1.36197357005186
non_ec	ANKS1B	chr12	98726457	99984654	-	1.36118090229817
non_ec	TNF	chr6	31575565	31578336	+	1.35969679093889
non_ec	LINC00630	chrX	102769158	102885406	+	1.35887997713511
non_ec	DGAT2	chr11	75759512	75801535	+	1.35804031510714
non_ec	AC018845.3	chr16	46973989	46978983	+	1.35729945318992
non_ec	AC016396.1	chr10	58304553	58305621	+	1.35625086783799
non_ec	SLC26A4	chr7	107660828	107717809	+	1.35500063857906
non_ec	AP006545.2	chr8	38099471	38099931	+	1.35427252623185
non_ec	HOMER3-AS1	chr19	18940235	18947452	+	1.35316989968958
non_ec	AL627171.2	chr14	49861176	49864326	-	1.35172025813608
non_ec	AL592182.2	chr1	50252569	50258994	+	1.35011381409704
non_ec	LINC00463	chr13	25172828	25180079	-	1.35001958533986
non_ec	KCNG1	chr20	51003656	51023107	-	1.34932177348129
non_ec	AC107081.3	chr2	61878940	61881353	+	1.34868549239981
non_ec	AC012213.2	chr8	103464389	103468985	+	1.34855204263864
non_ec	PLIN4	chr19	4502180	4518465	-	1.34755340699888
non_ec	AC007218.3	chr16	9808856	9810726	+	1.34710862388928
non_ec	BCO2	chr11	112175510	112224699	+	1.3465893349926
non_ec	AC005695.3	chr17	9244666	9244897	-	1.34551645386398
non_ec	ADRA2A	chr10	111077029	111080907	+	1.34542709002357
non_ec	AC091151.1	chr18	45573084	45575504	-	1.34478594739906
non_ec	SLFN12	chr17	35410922	35433283	-	1.34435247455913
non_ec	TEX21P	chr14	64341673	64387986	-	1.34393216933137
non_ec	SLC26A1	chr4	979073	993440	-	1.34268415544253
non_ec	AC005013.1	chr7	28957667	28959345	+	1.34138357589008
non_ec	AC010285.3	chr5	179974584	179980186	+	1.34124528146349
non_ec	MEOX1	chr17	43640389	43661922	-	1.34117372851072
non_ec	AC027335.1	chr5	9519853	9523178	-	1.34108942932046
non_ec	AL359399.1	chr14	104137150	104137898	-	1.3398447993774
non_ec	CEP128	chr14	80476983	80959517	-	1.33975400946668
non_ec	EFL1P1	chr15	84080168	84121561	+	1.33882352794633
non_ec	NSMCE2	chr8	125091679	125367120	+	1.33790879975959
non_ec	GXYLT2	chr3	72888046	72998138	+	1.33761781299628
non_ec	AL035409.1	chr1	77081984	77086402	+	1.33747355049529
non_ec	CDKAL1	chr6	20534457	21232404	+	1.33728270703932
non_ec	RASD2	chr22	35540831	35553999	+	1.33622585262566
non_ec	VSTM4	chr10	49014236	49115522	-	1.33522143748348
non_ec	DLGAP3	chr1	34865436	34929650	-	1.33503367522052
non_ec	PRECSIT	chr13	110863987	110870251	-	1.33498348796347
non_ec	MIATNB	chr22	26672747	26780893	+	1.33254122308076
non_ec	AC125616.1	chr12	120628830	120641591	-	1.33173486252623
non_ec	FGF22	chr19	639879	644371	+	1.33037167204162
non_ec	AC011466.1	chr19	48204071	48214751	+	1.3301098089023
non_ec	GDAP1L1	chr20	44247099	44280947	+	1.32902831183405
non_ec	SHLD2P1	chr10	46625929	46635145	-	1.32838428613835
non_ec	AC148476.1	chr12	132424504	132425208	-	1.32833964806997
non_ec	HNRNPA1P48	chr16	51553436	51647132	+	1.32746644660903
non_ec	TCN2	chr22	30607003	30627271	+	1.32699734852276
non_ec	AC010203.2	chr12	100143058	100144671	+	1.32665186812643
non_ec	AC092675.1	chr2	98331389	98356005	-	1.32631574010775
non_ec	RN7SL477P	chr19	1570575	1570860	-	1.32595846203074
non_ec	GPR174	chrX	79144688	79175318	+	1.32589928821093
non_ec	AC110921.1	chr17	67524481	67525422	+	1.3255193940401
non_ec	NANOS2	chr19	45913214	45914778	-	1.32533662128543
non_ec	SLCO1C1	chr12	20695332	20753386	+	1.32457990819422
non_ec	PET117	chr20	18137863	18143169	+	1.32368688206816
non_ec	AC008105.1	chr17	45238028	45241734	-	1.32364495951038
non_ec	ARHGAP25	chr2	68679601	68826833	+	1.32358372634985
non_ec	OR12D2	chr6	29395631	29398008	+	1.32243896967608
non_ec	AL357033.4	chr20	62648961	62650767	-	1.32059304350202
non_ec	ZNF423	chr16	49487524	49857919	-	1.32038304150111
non_ec	SULT1A1	chr16	28603944	28623625	-	1.32004728758826
non_ec	AC090559.2	chr11	47513605	47514889	-	1.31900987717581
non_ec	BARX1-DT	chr9	93955597	93959140	+	1.31536578737384
non_ec	AC011374.2	chr5	151724831	151725356	-	1.31441813200995
non_ec	MERTK	chr2	111898607	112029561	+	1.31388288225909
non_ec	AC020905.1	chr19	28294093	28313500	-	1.31355113733201
non_ec	AC023509.2	chr12	53513891	53517608	+	1.3134992382947
non_ec	AC139887.3	chr4	836512	837224	-	1.31343541639457
non_ec	NME5	chr5	138115175	138139443	-	1.31322779780614
non_ec	ADAM8	chr10	133262420	133276868	-	1.31211746273846
non_ec	AC092127.1	chr16	85592266	85595720	+	1.31042771194333
non_ec	ALDH1A3	chr15	100877714	100916626	+	1.30961936786735
non_ec	ATP6V0C	chr16	2513952	2520218	+	1.30945927070004
non_ec	AC092803.3	chr1	212430269	212432775	-	1.3078932890221
non_ec	AC020763.1	chr16	70747057	70747926	+	1.30766937979583
non_ec	RN7SKP154	chr2	133391109	133391398	-	1.30766937979583
non_ec	RN7SL502P	chr6	36450912	36451201	-	1.30766937979583
non_ec	CDIN1	chr15	36579626	36810248	+	1.30686111859147
non_ec	LVRN	chr5	115962454	116027619	+	1.30628868932705
non_ec	ZNF20	chr19	12092843	12140355	-	1.30578329261213
non_ec	AL024498.1	chr6	10743324	10747663	-	1.30534564635635
non_ec	METTL15	chr11	28108248	28527041	+	1.30438017512109
non_ec	LINC00345	chr13	52482804	52489216	-	1.30417457540795
non_ec	MYLK4	chr6	2663629	2750922	-	1.30372845416449
non_ec	SIL1	chr5	138946724	139293557	-	1.30328544524028
non_ec	RN7SL452P	chr14	50637691	50637981	-	1.30317567058691
non_ec	BMF	chr15	40087890	40108892	-	1.30285857207002
non_ec	AC132872.3	chr17	82244770	82245591	+	1.30244289243069
non_ec	AL139246.1	chr1	2492300	2493258	-	1.30202217850445
non_ec	TENT5A	chr6	81491439	81752774	-	1.30055926797692
non_ec	WNT7B	chr22	45920366	45977162	-	1.30050343520061
non_ec	GK-IT1	chrX	30671635	30672166	+	1.29959386736322
non_ec	AC104078.1	chr4	36244116	36274220	+	1.29944814195487
non_ec	AVPI1	chr10	97677424	97687241	-	1.29935533623616
non_ec	LINC02168	chr16	50806668	50807629	+	1.29796181828043
non_ec	ATP23	chr12	57906039	57959148	+	1.2971812884442
non_ec	SPAG5-AS1	chr17	28598790	28617377	+	1.29697717939173
non_ec	AC046130.2	chr12	34037232	34058745	+	1.29685102779313
non_ec	ARHGEF9-IT1	chrX	63670196	63671502	-	1.29680772163038
non_ec	AC010761.6	chr17	28727258	28727739	+	1.29526895143752
non_ec	Z69733.1	chrX	103486461	103517919	+	1.2951883058885
non_ec	AL450384.2	chr10	18513115	18545651	-	1.29413762426858
non_ec	AL807757.2	chr9	94900429	94904754	+	1.29406745315354
non_ec	CDK18	chr1	205504596	205532793	+	1.29392362513509
non_ec	RNF224	chr9	137227502	137229640	+	1.29291058894293
non_ec	AL589787.2	chr10	126393489	126398789	-	1.29160065488172
non_ec	AP001267.1	chr11	118397095	118401895	-	1.29125051864399
non_ec	RN7SL430P	chr9	112272596	112272837	-	1.28991660039852
non_ec	FOXH1	chr8	144473412	144475849	-	1.28989330184156
non_ec	RN7SL670P	chr2	203259604	203259897	+	1.28987795966256
non_ec	PRSS33	chr16	2783953	2787948	-	1.28925109593521
non_ec	ARMCX5-GPRASP2	chrX	102599512	102714671	+	1.28903868829391
non_ec	AL161457.1	chr9	68426843	68429369	+	1.28837624798303
non_ec	LINC00538	chr1	213924749	213926654	-	1.28718569383657
non_ec	PRXL2A	chr10	80407829	80437115	+	1.28615540505688
non_ec	DNAJC1	chr10	21756548	22003769	-	1.28570167069944
non_ec	RN7SL612P	chr1	156985755	156986049	-	1.28550549200268
non_ec	AL035106.1	chr20	48657073	48659119	+	1.28549445239875
non_ec	LINC02526	chr6	106695535	106699994	+	1.28526107803384
non_ec	TBX2-AS1	chr17	61393456	61411555	-	1.28505732433604
non_ec	TEN1-CDK3	chr17	75979231	76005999	+	1.28473852815772
non_ec	POMC	chr2	25160853	25168903	-	1.28267997213259
non_ec	SLC37A2	chr11	125063302	125090516	+	1.2824581149422
non_ec	AL161662.1	chr14	90291516	90294942	+	1.28199566357616
non_ec	HTD2	chr3	58306245	58320193	+	1.28073807904543
non_ec	AC114730.1	chr2	241734715	241735498	-	1.2800302994052
non_ec	SMIM38	chr11	69155478	69159752	+	1.27813033839848
non_ec	ZNF337-AS1	chr20	25624045	25689032	+	1.27795065114136
non_ec	FSCN3	chr7	127591409	127602144	+	1.27763709388797
non_ec	AC010632.1	chr19	37075113	37078605	-	1.27697207040362
non_ec	AL121772.2	chr20	25251008	25251304	-	1.27684888936294
non_ec	AC005104.1	chr2	241351340	241353104	-	1.27602437615833
non_ec	AC116609.1	chr2	742488	747767	+	1.27572124294784
non_ec	PLA2G3	chr22	31134807	31140508	-	1.27497400869657
non_ec	NKILA	chr20	57710156	57712780	+	1.27464867749439
non_ec	AL021707.9	chr22	38675876	38677800	+	1.27448100387143
non_ec	LHX4	chr1	180230264	180278984	+	1.27445755529636
non_ec	AL360181.1	chr10	133345754	133350726	-	1.27356170233229
non_ec	SEPSECS-AS1	chr4	25160641	25201440	+	1.27307844410859
non_ec	DRC3	chr17	17972813	18016889	+	1.27306908004581
non_ec	RN7SL416P	chr7	100530362	100530659	-	1.27256416154628
non_ec	RN7SL45P	chr17	31518432	31518729	+	1.27256416154628
non_ec	AC046134.2	chr3	139389761	139782699	+	1.2725365811876
non_ec	VPREB3	chr22	23752743	23754425	-	1.27226150633158
non_ec	AC005476.2	chr14	71292729	71321882	-	1.27140273753973
non_ec	GPX2	chr14	64939152	64942905	-	1.27134343612581
non_ec	NPIPB6	chr16	28342555	28363508	-	1.27081473923024
non_ec	CD274	chr9	5450503	5470566	+	1.27048343727113
non_ec	AL603832.2	chr1	112715672	112717796	+	1.26986891619039
non_ec	LINC00303	chr1	204032447	204041265	-	1.26956249060942
non_ec	GABRA2	chr4	46243548	46475230	-	1.26951373533347
non_ec	PTPRN2	chr7	157539056	158587823	-	1.26874734400361
non_ec	GPR52	chr1	174447964	174449545	+	1.26870259764055
non_ec	RN7SKP9	chr13	99205708	99206006	+	1.26830809411636
non_ec	RN7SL105P	chr17	1604374	1604672	-	1.26830809411636
non_ec	AC008013.2	chr12	31012503	31015667	+	1.26830174373924
non_ec	AP003717.1	chr11	73963657	73970287	-	1.26791949298902
non_ec	AC027682.4	chr16	67549214	67563958	-	1.26741995386904
non_ec	MYLK-AS2	chr3	123689644	123692407	+	1.26657825365601
non_ec	SLC7A3	chrX	70925579	70931125	-	1.2664154106969
non_ec	ZNF32-AS2	chr10	43645942	43648019	+	1.26631720118394
non_ec	ALDH8A1	chr6	134917393	134950115	-	1.26628710241675
non_ec	KDM5C-IT1	chrX	53212408	53214679	-	1.26606631096494
non_ec	AL158071.4	chr9	91206175	91210299	-	1.26519071083671
non_ec	MLLT3	chr9	20341669	20622499	-	1.26444667528715
non_ec	LINC02014	chr3	130089433	130094304	-	1.26342182555229
non_ec	AC011479.3	chr19	38184376	38186265	+	1.26259874582442
non_ec	PRRG4	chr11	32829927	32858120	+	1.26244880242566
non_ec	MKRN7P	chr20	46463719	46477232	-	1.26241259660149
non_ec	RBFADN	chr18	80046900	80095482	+	1.26236660427411
non_ec	LINC00242	chr6	169788790	169799549	-	1.2623218619231
