group	gene	chrom	start	end	strand	gex
ec_tran_only	ADGRL2	chr1	81306147	81992436	+	2.79412155875587
ec_tran_only	ZSCAN16-AS1	chr6	28015122	28137293	-	2.79311610064887
ec_tran_only	ZNF460-AS1	chr19	57267211	57280334	-	2.79227735856512
ec_tran_only	AL132875.3	chr6	79868402	79870483	+	2.7863256865388
ec_tran_only	RNF180	chr5	64165843	64372869	+	2.78488447925008
ec_tran_only	HFM1	chr1	91260766	91404856	-	2.78052335598273
ec_tran_only	SLC26A4-AS1	chr7	107650260	107662204	-	2.78015226346278
ec_tran_only	AC010501.2	chr5	74865893	74867854	+	2.77964063407676
ec_tran_only	ACE	chr17	63477061	63498380	+	2.77953675092511
ec_tran_only	U73169.1	chr3	50239618	50239984	+	2.77852054791861
ec_tran_only	REEP1	chr2	86213993	86338083	-	2.77840748461104
ec_tran_only	TBC1D8	chr2	101007228	101252866	-	2.77831240114248
ec_tran_only	MYLK-AS1	chr3	123585300	123644568	+	2.77697223748409
ec_tran_only	CCDC114	chr19	48296457	48321971	-	2.77660180512939
ec_tran_only	CRB3	chr19	6463777	6467221	+	2.77388844045092
ec_tran_only	RPL34-DT	chr4	108538190	108620460	-	2.77342458465335
ec_tran_only	ANO7	chr2	241188509	241225377	+	2.76925090241081
ec_tran_only	HOXA4	chr7	27128507	27130780	-	2.76676750272242
ec_tran_only	TLCD3B	chr16	30024427	30052978	-	2.76556667574988
ec_tran_only	ZNF846	chr19	9751993	9793180	-	2.76549770747845
ec_tran_only	AP000487.1	chr11	70372246	70398488	-	2.76389083769277
ec_tran_only	FAXC	chr6	99271168	99350062	-	2.75676584867915
ec_tran_only	LINC02739	chr11	59560298	59566283	-	2.75427369780133
ec_tran_only	CYP2U1-AS1	chr4	107863473	107989679	-	2.74978303691461
ec_tran_only	LINC02851	chr9	6704270	6707780	+	2.74905793762444
ec_tran_only	LINC01138	chr1	148290889	148519604	-	2.74804000273301
ec_tran_only	SPATS2L	chr2	200305881	200482264	+	2.74712663272093
ec_tran_only	AHNAK	chr11	62433542	62556235	-	2.74425243673347
ec_tran_only	WDR27	chr6	169457212	169702067	-	2.7437065483075
ec_tran_only	PACERR	chr1	186680622	186681446	+	2.74025394869001
ec_tran_only	AP002381.2	chr11	72793624	72814054	-	2.73707711446957
ec_tran_only	TNK2-AS1	chr3	195908076	195913986	+	2.73698626242187
ec_tran_only	AC010655.2	chr7	128455937	128469197	+	2.73690702212321
ec_tran_only	AC134682.1	chr8	142403652	142407028	+	2.73432350251759
ec_tran_only	AC126283.1	chr4	109815047	109815410	-	2.73207993165521
ec_tran_only	ZDHHC11	chr5	795606	850986	-	2.73072186792345
ec_tran_only	PROS1	chr3	93873051	93980003	-	2.72958041718652
ec_tran_only	AC099518.4	chr16	19062144	19067691	-	2.72650875231783
ec_tran_only	ARMH3	chr10	101845599	102056193	-	2.72487032250645
ec_tran_only	CD58	chr1	116514534	116571039	-	2.72462736537721
ec_tran_only	JARID2-AS1	chr6	15247815	15248634	-	2.72309517146508
ec_tran_only	ZHX2	chr8	122781655	122974510	+	2.72244466915896
ec_tran_only	NPHP3	chr3	132680609	132722414	-	2.72018727167197
ec_tran_only	DZANK1	chr20	18383367	18467281	-	2.71570229986421
ec_tran_only	PLAC1	chrX	134565838	134764322	-	2.7149287199
ec_tran_only	AC104472.1	chr3	155742142	155743726	-	2.71462152110145
ec_tran_only	CERS1	chr19	18868545	18896727	-	2.71200817592241
ec_tran_only	CNTLN	chr9	17134982	17503923	+	2.71158626714125
ec_tran_only	TNFAIP8	chr5	119268692	119399688	+	2.71114285390252
ec_tran_only	AL359878.1	chr10	971146	988341	-	2.7080143213031
ec_tran_only	H2AC17	chr6	27892699	27893185	-	2.70372136442306
ec_tran_only	STK4-AS1	chr20	44963794	44966402	-	2.70173277049579
ec_tran_only	FAR2	chr12	29149103	29340980	+	2.69935638546619
ec_tran_only	DENND2B	chr11	8693351	8910951	-	2.6972867191962
ec_tran_only	PLAAT1	chr3	193241128	193277738	+	2.69684568867068
ec_tran_only	HELT	chr4	185018841	185020804	+	2.69583537930958
ec_tran_only	MANSC4	chr12	27762427	27780236	-	2.68925154492041
ec_tran_only	EMILIN1	chr2	27078615	27086403	+	2.68531996351299
ec_tran_only	AC097634.1	chr3	71584943	71587409	+	2.68364927556097
ec_tran_only	AC009088.1	chr16	31196131	31196963	+	2.68059788787679
ec_tran_only	GUSBP11	chr22	23638487	23717356	-	2.67997702307615
ec_tran_only	ALG14	chr1	94974405	95072951	-	2.67105035543022
ec_tran_only	BATF2	chr11	64987945	64997018	-	2.67064879126649
ec_tran_only	AGRP	chr16	67482571	67483547	-	2.66958512076195
ec_tran_only	AC040904.1	chr17	59784813	59785035	+	2.66363464921882
ec_tran_only	LINC00482	chr17	81303771	81309248	-	2.65428850811264
ec_tran_only	AL031775.2	chr6	24706747	24707151	+	2.6487122323893
ec_tran_only	SLC5A2	chr16	31483002	31490860	+	2.64801482807361
ec_tran_only	C10orf95	chr10	102449837	102451543	-	2.64726859650513
ec_tran_only	APBB2	chr4	40810027	41216714	-	2.64175384422545
ec_tran_only	LAPTM4A-DT	chr2	20052134	20054496	+	2.64012606354602
ec_tran_only	LINC01715	chr1	28643228	28648581	+	2.63656766719164
ec_tran_only	DNALI1	chr1	37556919	37566857	+	2.63418565284644
ec_tran_only	LINC02866	chr8	40114651	40127468	+	2.6321540622892
ec_tran_only	LRRC46	chr17	47831634	47837719	+	2.61709557912467
ec_tran_only	PBLD	chr10	68282660	68333049	-	2.61017506848583
ec_tran_only	SFMBT1	chr3	52903572	53046750	-	2.60925737837518
ec_tran_only	PARP10	chr8	143977153	144012772	-	2.60525578294392
ec_tran_only	AC090469.1	chr11	34049967	34052132	-	2.60484572496731
ec_tran_only	ELL3	chr15	43772605	43777315	-	2.6029842078302
ec_tran_only	AC025449.2	chr5	37249026	37252617	+	2.60251918244569
ec_tran_only	CENPP	chr9	92325953	92620529	+	2.60114152290059
ec_tran_only	PPP1R1C	chr2	181954241	182131398	+	2.60065533156778
ec_tran_only	EML1	chr14	99737693	99942060	+	2.5980592906583
ec_tran_only	AC006942.1	chr19	49808933	49809738	+	2.59608622233721
ec_tran_only	GPC3	chrX	133535745	133985594	-	2.59567398790659
ec_tran_only	SMC2-AS1	chr9	104080024	104093073	-	2.59400413760214
ec_tran_only	ATP6AP1L	chr5	82279462	82386977	+	2.59363424354377
ec_tran_only	FN3K	chr17	82735615	82751196	+	2.59186695136753
ec_tran_only	AL355075.3	chr14	20474789	20477089	-	2.58730287668252
ec_tran_only	AC069360.1	chr11	10884158	10899364	-	2.582473735743
ec_tran_only	MTG1	chr10	133394094	133422520	+	2.58173640135835
ec_tran_only	AC090617.10	chr17	2040953	2041932	-	2.58156459590741
ec_tran_only	SYNGAP1-AS1	chr6	33437363	33454453	-	2.58135064333498
ec_tran_only	C16orf71	chr16	4734344	4749396	+	2.58016696557942
ec_tran_only	TMEM182	chr2	102736905	103019900	+	2.57968266096628
ec_tran_only	INPP5A	chr10	132537787	132783480	+	2.57948286245106
ec_tran_only	CACNB2	chr10	18140424	18543557	+	2.57622651064892
ec_tran_only	AL109923.1	chr20	34476205	34476787	+	2.57459089113596
ec_tran_only	FBXO27	chr19	38990714	39032785	-	2.57310589748493
ec_tran_only	SMC5-AS1	chr9	70193997	70258866	-	2.57190943626927
ec_tran_only	TSGA10	chr2	98997261	99154964	-	2.57128184635141
ec_tran_only	CADPS2	chr7	122318411	122886759	-	2.57035681215697
ec_tran_only	AC104564.2	chr17	29621617	29622254	-	2.56888325051029
ec_tran_only	SLC4A8	chr12	51391317	51515763	+	2.56612303665155
ec_tran_only	DDX58	chr9	32455302	32526208	-	2.56407351740308
ec_tran_only	PDE3B	chr11	14643804	14872044	+	2.5624154183424
ec_tran_only	AC034193.1	chr3	10149986	10153326	-	2.55981407029632
ec_tran_only	NFKBIZ	chr3	101827991	101861022	+	2.55257652970809
ec_tran_only	AC010336.2	chr19	7918652	7919157	-	2.55231691405217
ec_tran_only	LINC01356	chr1	112820170	112850643	-	2.54299169100617
ec_tran_only	AL139385.1	chr13	110613082	110616353	-	2.54257398804643
ec_tran_only	DISP1	chr1	222815022	223005995	+	2.541072332695
ec_tran_only	PARP12	chr7	140023749	140062951	-	2.54090019851814
ec_tran_only	LINC02453	chr12	98485544	98503855	-	2.53733099121475
ec_tran_only	TBC1D5	chr3	17157162	18444817	-	2.53612252650021
ec_tran_only	SOX5	chr12	23529504	24562544	-	2.53606459268539
ec_tran_only	ADK	chr10	74151202	74709963	+	2.53582893570469
ec_tran_only	CCDC148	chr2	158171073	158456753	-	2.53524243268834
ec_tran_only	AC092755.2	chr15	59688517	59689418	+	2.53431203285243
ec_tran_only	HCFC1-AS1	chrX	153969325	153970087	+	2.53395970656513
ec_tran_only	ANKRD6	chr6	89433152	89633834	+	2.53326216035102
ec_tran_only	SLC9A2	chr2	102619553	102711355	+	2.53200619353171
ec_tran_only	FOXG1-AS1	chr14	28726675	28765292	-	2.53145987147328
ec_tran_only	COMMD1	chr2	61888724	62147247	+	2.53106895503689
ec_tran_only	PPP2R3A	chr3	135965728	136147894	+	2.52976544929721
ec_tran_only	AQP6	chr12	49967194	49977139	+	2.52261221152484
ec_tran_only	WDR97	chr8	144107726	144118328	+	2.52095281842332
ec_tran_only	LIPG	chr18	49560699	49599185	+	2.5184985931816
ec_tran_only	AC018845.3	chr16	46973989	46978983	+	2.51815726930391
ec_tran_only	SLC25A43	chrX	119399336	119454478	+	2.5178266945474
ec_tran_only	AC093512.2	chr16	30053090	30070420	+	2.51278710198062
ec_tran_only	NDUFAF6	chr8	94895767	95116455	+	2.51107069173703
ec_tran_only	GDPD5	chr11	75434640	75525941	-	2.50810085923004
ec_tran_only	PTGS2	chr1	186671791	186680423	-	2.50602481667307
ec_tran_only	RASD2	chr22	35540831	35553999	+	2.50552965842767
ec_tran_only	AC068025.1	chr17	29369717	29390777	-	2.49712897972833
ec_tran_only	MNX1-AS1	chr7	157010805	157016426	+	2.49696405747935
ec_tran_only	ST20	chr15	79898840	79923702	-	2.49657230159537
ec_tran_only	AC007240.3	chr2	10287800	10302485	-	2.49517995667647
ec_tran_only	ITPR3	chr6	33620365	33696574	+	2.49338133687896
ec_tran_only	SDK1	chr7	3301252	4269000	+	2.4933075008161
ec_tran_only	MIR3936HG	chr5	132311285	132370170	-	2.49298875997058
ec_tran_only	PCBD2	chr5	134905120	135007959	+	2.4925702381621
ec_tran_only	GCNT4	chr5	75025346	75052558	-	2.48951631514795
ec_tran_only	LINC00174	chr7	66376044	66493566	-	2.48586996769651
ec_tran_only	VPS33B-DT	chr15	91022619	91036611	+	2.48527087408813
ec_tran_only	AC012531.6	chr12	53968351	53968501	+	2.48507696942428
ec_tran_only	AP001619.1	chr21	41874756	41877613	-	2.48489580519771
ec_tran_only	ZNF404	chr19	43872365	43901385	-	2.483866064206
ec_tran_only	SMIM10L2B	chrX	135094985	135098712	-	2.48117506453719
ec_tran_only	AC092164.1	chr2	28707511	28751722	-	2.47955885466522
ec_tran_only	LINC02298	chr14	105093609	105100131	+	2.47851888192419
ec_tran_only	AC068193.1	chr2	58040211	58046700	-	2.46986404352822
ec_tran_only	VPS33B	chr15	90998673	91022603	-	2.46410639787538
ec_tran_only	PPP1R35-AS1	chr7	100436204	100438504	+	2.46408835608305
ec_tran_only	AL035701.1	chr6	46096004	46129857	-	2.46296474515146
ec_tran_only	PLSCR4	chr3	146192335	146251179	-	2.46215704558004
ec_tran_only	AL592295.4	chr1	161399409	161422424	+	2.4589495033243
ec_tran_only	FMR1-AS1	chrX	147909431	147911817	-	2.45637673471981
ec_tran_only	AP003717.4	chr11	73983449	73985562	+	2.45559573320966
ec_tran_only	BX293535.1	chr1	27525805	27530561	+	2.44923748027359
ec_tran_only	SERINC4	chr15	43794162	43800221	-	2.44782871710128
ec_tran_only	PTPRG	chr3	61561569	62297609	+	2.44672069631372
ec_tran_only	DARS-AS1	chr2	135985176	136022593	+	2.44263310128208
ec_tran_only	LPXN	chr11	58526871	58578220	-	2.44124197212554
ec_tran_only	MCMDC2	chr8	66870749	66922048	+	2.43829210021762
ec_tran_only	SPHK1	chr17	76376584	76387860	+	2.43825185342746
ec_tran_only	AL357079.2	chr1	43968351	43974821	-	2.43720305618334
ec_tran_only	RAB11FIP4	chr17	31391675	31538211	+	2.43351256525143
ec_tran_only	LINC02749	chr11	4179675	4202663	+	2.43292594049562
ec_tran_only	RAMP2-AS1	chr17	42753914	42761257	-	2.4318270143857
ec_tran_only	MTMR8	chrX	64268081	64395452	-	2.43000367398793
ec_tran_only	SCAANT1	chr3	63911518	63911772	-	2.42835479505659
ec_tran_only	HSPA12A	chr10	116671192	116850251	-	2.42636059969873
ec_tran_only	CDC42BPG	chr11	64823052	64844653	-	2.42512268337607
ec_tran_only	GPHN	chr14	66507407	67181803	+	2.42183527997043
ec_tran_only	TEX38	chr1	46668855	46673594	+	2.41666396922534
ec_tran_only	AC009908.1	chr8	124996985	124998198	-	2.41385491955186
ec_tran_only	AC005253.1	chr19	18557775	18561560	-	2.41272267331239
ec_tran_only	AP001107.9	chr11	66347950	66364804	+	2.41248739434891
ec_tran_only	FTCDNL1	chr2	199760544	199851192	-	2.41225659105515
ec_tran_only	TTC12	chr11	113314579	113383544	+	2.41174191187207
ec_tran_only	CTNND1	chr11	57753243	57819546	+	2.40754996284472
ec_tran_only	AC090398.2	chr18	74293217	74298662	+	2.40726127443012
ec_tran_only	SHPK	chr17	3608240	3636250	-	2.40658175738623
ec_tran_only	AC005523.2	chr19	4791745	4795559	-	2.40474464028931
ec_tran_only	AC005332.1	chr17	68246629	68247938	-	2.40394181429671
ec_tran_only	PDE11A	chr2	177623244	178072777	-	2.40276174276728
ec_tran_only	AC000085.1	chr22	19291969	19328901	+	2.40158439731984
ec_tran_only	CCDC178	chr18	32937402	33441101	-	2.40099270069761
ec_tran_only	RAD50	chr5	132556019	132646349	+	2.40050966165043
ec_tran_only	SPINT1	chr15	40844018	40858207	+	2.3914145233168
ec_tran_only	AL136038.4	chr14	63642035	63665593	+	2.38955697767582
ec_tran_only	AC012673.1	chr12	30696121	30700220	+	2.38614760756734
ec_tran_only	AC069503.5	chr12	121887540	121888643	-	2.38534837767035
ec_tran_only	OSGIN1	chr16	83931311	83966332	+	2.3849540539387
ec_tran_only	KIF9-AS1	chr3	47164186	47246601	+	2.38301701782393
ec_tran_only	ARL15	chr5	53883942	54310582	-	2.38276105106517
ec_tran_only	SMG7-AS1	chr1	183460874	183472265	-	2.38246984133369
ec_tran_only	CCDC68	chr18	54901509	54959461	-	2.37986039868615
ec_tran_only	AP003717.1	chr11	73963657	73970287	-	2.37978747548383
ec_tran_only	SGMS1	chr10	50305586	50625163	-	2.3789846512709
ec_tran_only	HS6ST3	chr13	96090839	96839562	+	2.37777476739698
ec_tran_only	SPECC1	chr17	20008865	20319026	+	2.37496352178921
ec_tran_only	C2orf92	chr2	97664217	97703064	+	2.37235993672842
ec_tran_only	MECOM	chr3	169083499	169663775	-	2.36849501881431
ec_tran_only	AC016773.1	chr4	1712821	1715945	+	2.36762479188574
ec_tran_only	RN7SL672P	chr20	50557682	50557998	-	2.36748657654931
ec_tran_only	AL139289.2	chr1	43348288	43348844	-	2.3639359146751
ec_tran_only	LINC02867	chr16	678504	679777	-	2.36159437310135
ec_tran_only	AC020922.3	chr19	55377579	55378125	-	2.36100979617989
ec_tran_only	VHLL	chr1	156298624	156299307	-	2.35922159044142
ec_tran_only	ZNF730	chr19	23075210	23147221	+	2.35906891728317
ec_tran_only	AC026202.3	chr3	5187172	5188298	-	2.35906349149219
ec_tran_only	EPHB2	chr1	22710839	22921500	+	2.35753243264512
ec_tran_only	LINC01763	chr1	90851122	90855253	+	2.35383035983355
ec_tran_only	CDK14	chr7	90466424	91210590	+	2.35359195541954
ec_tran_only	DSE	chr6	116254173	116444861	+	2.35202605093755
ec_tran_only	TESC	chr12	117038923	117099479	-	2.35029992258548
ec_tran_only	H2AC4	chr6	26033092	26033618	-	2.3500207694096
ec_tran_only	C11orf49	chr11	46936689	47164385	+	2.34753238378158
ec_tran_only	C17orf49	chr17	7014495	7017525	+	2.34751265679431
ec_tran_only	SEPSECS-AS1	chr4	25160641	25201440	+	2.3471613413502
ec_tran_only	HAL	chr12	95972662	95996365	-	2.34555295799764
ec_tran_only	ASAP1	chr8	130052104	130443674	-	2.34488773386095
ec_tran_only	AC020978.1	chr16	68316801	68319036	+	2.34419019317195
ec_tran_only	AL031705.1	chr16	1512979	1514675	+	2.34259096015659
ec_tran_only	SECTM1	chr17	82321024	82334074	-	2.33818882582649
ec_tran_only	SARS2	chr19	38915266	38930763	-	2.33784778558064
ec_tran_only	AP005432.2	chr18	9473421	9474006	-	2.33741248721086
ec_tran_only	AC092343.1	chr5	59039761	59063503	+	2.33645380940134
ec_tran_only	AC093642.2	chr2	242087351	242088457	-	2.33099656361024
ec_tran_only	AL133227.1	chr20	46364551	46397994	+	2.32764823242665
ec_tran_only	HAPLN3	chr15	88877294	88895597	-	2.32630519445794
ec_tran_only	SEPTIN7-DT	chr7	35751856	35800676	-	2.31895540509338
ec_tran_only	AKAP7	chr6	131135467	131283535	+	2.31757439834044
ec_tran_only	AL049777.1	chr14	28765640	28792284	+	2.31757091894435
ec_tran_only	STX18-AS1	chr4	4542131	4787359	+	2.31706297055988
ec_tran_only	TUBA4A	chr2	219249710	219278170	-	2.31585012215563
ec_tran_only	AC090510.1	chr15	42739118	42743202	+	2.3104679453648
ec_tran_only	AL512791.1	chr14	90402523	90405235	-	2.30976386112316
ec_tran_only	AF117829.1	chr8	89585872	89757812	-	2.30735289339677
ec_tran_only	AP4S1	chr14	31025106	31130996	+	2.30605277734604
ec_tran_only	RDH5	chr12	55720367	55724705	+	2.30475083783378
ec_tran_only	ATG7	chr3	11272309	11557665	+	2.30368697367606
ec_tran_only	RANBP3L	chr5	36246913	36302114	-	2.30268759685852
ec_tran_only	CCDC175	chr14	59504539	59576812	-	2.30178639408961
ec_tran_only	CIDEB	chr14	24305096	24311430	-	2.3017273190209
ec_tran_only	AC104445.1	chr3	69591341	69593121	+	2.29823749574616
ec_tran_only	AL591167.1	chr1	52554818	52555273	+	2.29712392139041
ec_tran_only	ZNF573	chr19	37735833	37817300	-	2.29644462685884
ec_tran_only	AP002495.1	chr11	71865509	71928654	-	2.29529282319123
ec_tran_only	AC005005.3	chr22	31082156	31083565	-	2.29074230980718
ec_tran_only	CMTM8	chr3	32238679	32370321	+	2.28881187159527
ec_tran_only	ZBTB8B	chr1	32465072	32496686	+	2.28789146708301
ec_tran_only	NBPF14	chr1	148531385	148679742	-	2.28458299765582
ec_tran_only	TEX9	chr15	56244009	56445997	+	2.28082432512072
ec_tran_only	UBA6-AS1	chr4	67701209	68080952	+	2.27692375354446
ec_tran_only	AC092162.2	chr2	176723614	176819310	-	2.27688646516288
ec_tran_only	CNBD2	chr20	35954564	36030700	+	2.26379017773688
ec_tran_only	CRIP2	chr14	105472962	105480162	+	2.26175255441508
ec_tran_only	LAG3	chr12	6772512	6778455	+	2.25709453857759
ec_tran_only	HMGA1P4	chr9	128663134	128684477	-	2.25253592780535
ec_tran_only	AC006213.2	chr19	43891804	43901805	-	2.25251597317183
ec_tran_only	COL26A1	chr7	101362875	101559024	+	2.25171857092751
ec_tran_only	RN7SL329P	chr8	125270604	125270902	+	2.24830062130757
ec_tran_only	AC006504.5	chr19	27793431	27984984	+	2.24819702040656
ec_tran_only	AP002992.1	chr11	68121624	68130518	+	2.24615565552785
ec_tran_only	SFXN5	chr2	72942036	73075619	-	2.24068475013025
ec_tran_only	AL158070.1	chr9	105554035	105558304	-	2.24051353811186
ec_tran_only	AC073263.2	chr2	74196698	74198560	-	2.23908338106232
ec_tran_only	TLR1	chr4	38790677	38856817	-	2.23855026266452
ec_tran_only	CCDC140	chr2	222298147	222305217	+	2.2369356513042
ec_tran_only	AC100793.2	chr17	42679963	42682020	+	2.23501961823794
ec_tran_only	PRELID2	chr5	145471799	145835369	-	2.23379746604465
ec_tran_only	GJC3	chr7	99923266	99929620	-	2.22961364330064
ec_tran_only	CABP1	chr12	120640552	120667324	+	2.22786573412117
ec_tran_only	AP001468.1	chr21	46185079	46188941	+	2.22632337035544
ec_tran_only	ALDH1L2	chr12	105019784	105107643	-	2.22614035880746
ec_tran_only	NDRG1	chr8	133237175	133302022	-	2.22264618252513
ec_tran_only	OBSL1	chr2	219550728	219571859	-	2.21720806644583
ec_tran_only	KIF9	chr3	47228395	47283451	-	2.21544321192402
ec_tran_only	TMEM238	chr19	55379244	55384292	-	2.21544135825076
ec_tran_only	PDCD6	chr5	271621	314974	+	2.21218629530458
ec_tran_only	AC008119.1	chr12	108532074	108539738	+	2.20869317756461
ec_tran_only	PRR5	chr22	44668547	44737681	+	2.20709247375951
ec_tran_only	C8G	chr9	136945185	136946975	+	2.20696171665347
ec_tran_only	SLC35G2	chr3	136818647	136855888	+	2.20549013073151
ec_tran_only	BMPR1B	chr4	94757955	95158448	+	2.20495985253043
ec_tran_only	ST7	chr7	116953238	117230176	+	2.20260683851938
ec_tran_only	LINC00629	chrX	134549770	134560399	+	2.20239141866956
ec_tran_only	CORO7	chr16	4354542	4425705	-	2.20109198661851
ec_tran_only	RBPMS-AS1	chr8	30382119	30385401	-	2.19473759251107
ec_tran_only	PREX1	chr20	48624252	48827999	-	2.19264177375996
ec_tran_only	MROH8	chr20	37101226	37179588	-	2.19234424351941
ec_tran_only	STKLD1	chr9	133376366	133406096	+	2.19043536021362
ec_tran_only	RN7SL37P	chr5	37246173	37246479	-	2.18971298296731
ec_tran_only	INTS6-AS1	chr13	51452364	51554678	+	2.18885845960293
ec_tran_only	RASSF2	chr20	4780023	4823608	-	2.18603179363873
ec_tran_only	AC091564.6	chr11	6618790	6619764	+	2.18404793399237
ec_tran_only	CCDC28A-AS1	chr6	138725211	138773652	-	2.18050635091983
ec_tran_only	LINC02846	chr9	136107808	136109424	-	2.17959826784895
ec_tran_only	SEC14L2	chr22	30396941	30425303	+	2.1777586804929
ec_tran_only	ANO4	chr12	100717526	101128641	+	2.17639092643683
ec_tran_only	AC007655.2	chr12	14805108	14808177	+	2.17380266314021
ec_tran_only	RTN1	chr14	59595976	59870776	-	2.17028185702628
ec_tran_only	GGT6	chr17	4556927	4560818	-	2.16952324298374
ec_tran_only	ANKRD31	chr5	75068275	75236911	-	2.16722385673003
ec_tran_only	MIR193BHG	chr16	14301389	14331067	+	2.16606602248964
ec_tran_only	LINC01385	chr5	73451498	73453395	+	2.16500060722692
ec_tran_only	AC095060.1	chr4	46390255	46510194	+	2.16470576444962
ec_tran_only	STMN3	chr20	63639705	63657682	-	2.16426126836034
ec_tran_only	DLGAP4-AS1	chr20	36507702	36573391	-	2.16348343140766
ec_tran_only	DIS3L2	chr2	231961245	232344350	+	2.1633323049984
ec_tran_only	DEPDC5	chr22	31753867	31908033	+	2.16315848807675
ec_tran_only	INKA1	chr3	49803261	49805030	+	2.16041648791182
ec_tran_only	ADCK1	chr14	77800109	77935014	+	2.16010425312611
ec_tran_only	SPIDR	chr8	47260878	47736306	+	2.1599063130709
ec_tran_only	MIR9-1HG	chr1	156404250	156456763	-	2.15908268255102
ec_tran_only	CLCF1	chr11	67364168	67374177	-	2.1583439978279
ec_tran_only	AP001267.3	chr11	118510273	118531094	-	2.15808574193715
ec_tran_only	JMJD7-PLA2G4B	chr15	41828095	41848155	+	2.15204373087232
ec_tran_only	LINC02585	chr3	48663776	48669174	+	2.15161196042359
ec_tran_only	TSTD3	chr6	99520976	99589899	+	2.15092027521869
ec_tran_only	C22orf24	chr22	31925519	31945518	-	2.14863806192124
ec_tran_only	JAZF1	chr7	27830573	28180795	-	2.14739848375219
ec_tran_only	LINC02598	chr12	10358464	10361045	-	2.14606353850683
ec_tran_only	CCDC61	chr19	45995461	46021318	+	2.14515274786942
ec_tran_only	OAZ3	chr1	151762899	151771334	+	2.14406250253818
ec_tran_only	AC243965.2	chr14	22595808	22598946	-	2.14129421684086
ec_tran_only	HMCN1	chr1	185734391	186190949	+	2.13924163488946
ec_tran_only	ADARB1	chr21	45073853	45226560	+	2.13703948791347
ec_tran_only	LINC01036	chr1	187070700	187686628	+	2.13406541872897
ec_tran_only	NAV1	chr1	201622885	201826969	+	2.13294983978948
ec_tran_only	AFG1L	chr6	108294991	108526796	+	2.13227820869546
ec_tran_only	POPDC2	chr3	119636457	119665324	-	2.13170279455064
ec_tran_only	TMEM229B	chr14	67447084	67533739	-	2.13059147615382
ec_tran_only	PNCK	chrX	153669733	153689010	-	2.13034322333445
ec_tran_only	MAGI1	chr3	65353525	66038834	-	2.12922179422048
ec_tran_only	AC023302.1	chr15	80693216	80693707	-	2.1290416832399
ec_tran_only	FSCN2	chr17	81528377	81537130	+	2.12846004835207
ec_tran_only	AC004080.4	chr7	27158344	27158976	+	2.12398700085613
ec_tran_only	AC005726.3	chr17	28573117	28574243	+	2.12242438304877
ec_tran_only	COX10-AS1	chr17	13755574	14069495	-	2.12149704534687
ec_tran_only	AL358852.1	chr6	149717621	149718888	+	2.12063686363081
ec_tran_only	BNIPL	chr1	151036321	151047720	+	2.11909343395666
ec_tran_only	VPS35L	chr16	19555240	19706793	+	2.11909259922202
ec_tran_only	TMEM139	chr7	143279957	143288048	+	2.1174103181965
ec_tran_only	DHRS12	chr13	51767993	51804162	-	2.11658857602505
ec_tran_only	ECHDC2	chr1	52895910	52927212	-	2.11591149580419
ec_tran_only	ARNTL	chr11	13276652	13387266	+	2.11424119007541
ec_tran_only	S1PR3	chr9	88990863	89005155	+	2.11211685869004
ec_tran_only	AC108471.2	chr4	39639107	39666879	+	2.10838880728527
ec_tran_only	AP1S3	chr2	223751686	223838027	-	2.1080621471881
ec_tran_only	RN7SL354P	chr15	50688900	50689193	+	2.10622609775317
ec_tran_only	PPP1R27	chr17	81833492	81835050	-	2.10418636866927
ec_tran_only	NOP2	chr12	6556863	6568691	-	2.10298589852412
ec_tran_only	MNX1	chr7	156994051	157010663	-	2.10127444033184
ec_tran_only	TLN2	chr15	62390526	62844631	+	2.10107848596514
ec_tran_only	PLEKHF1	chr19	29665459	29675477	+	2.10047793659299
ec_tran_only	WNT16	chr7	121325367	121341104	+	2.09797600392287
ec_tran_only	KCNJ12	chr17	21376357	21419870	+	2.09554404147172
ec_tran_only	AC021701.1	chr18	70205774	70208781	+	2.08910729317752
ec_tran_only	KCTD19	chr16	67289428	67326760	-	2.08898280986614
ec_tran_only	C1QL1	chr17	44959693	44968303	-	2.08652627763616
ec_tran_only	AC116535.1	chr11	10809204	10822931	+	2.08505415029603
ec_tran_only	ADAMTSL2	chr9	133532164	133575519	+	2.08461218054479
ec_tran_only	AC009065.7	chr16	2211997	2212863	+	2.08444236019727
ec_tran_only	CNIH3-AS2	chr1	224608130	224616220	-	2.08076304800396
ec_tran_only	BICC1	chr10	58512872	58831435	+	2.07971506821736
ec_tran_only	ZBED3-AS1	chr5	77086688	77166909	+	2.07722919863799
ec_tran_only	TTC21A	chr3	39107704	39138903	+	2.0759506502221
ec_tran_only	MLKL	chr16	74671855	74700960	-	2.07565642513253
ec_tran_only	NCBP2-AS1	chr3	196939877	196942534	+	2.07425304339983
ec_tran_only	ITGA9-AS1	chr3	37693655	37861802	-	2.07418472859081
ec_tran_only	NOL12	chr22	37681673	37693476	+	2.06958831451459
ec_tran_only	NRXN2	chr11	64606174	64723197	-	2.06368165301979
ec_tran_only	HDX	chrX	84317874	84502479	-	2.06122262945821
ec_tran_only	UNC13D	chr17	75827225	75844552	-	2.05972436058571
ec_tran_only	AL162274.1	chr10	131980240	131981337	+	2.05662840306466
ec_tran_only	SERGEF	chr11	17788048	18013047	-	2.05486239783011
