group	gene	chrom	start	end	strand	gex
non_ec	HSD3B7	chr16	30985207	30989147	+	43.6646851244756
non_ec	DICER1	chr14	95086228	95158010	-	43.6113054566916
non_ec	SLC39A3	chr19	2732204	2740028	-	43.595263508564
non_ec	ZNF550	chr19	57535257	57559863	-	43.5921858668385
non_ec	AC004918.3	chr7	141662922	141663846	-	43.5058486015287
non_ec	DTWD1	chr15	49621037	49656232	+	43.3414328850551
non_ec	ZNF101	chr19	19668796	19683509	+	43.28481088312
non_ec	GINM1	chr6	149566294	149591748	+	43.2140434769462
non_ec	MACROH2A1	chr5	135333900	135399914	-	43.1507092841094
non_ec	POLR1D	chr13	27620742	27744237	+	43.1076219405374
non_ec	SYNJ2BP	chr14	70366499	70417090	-	43.1066086620407
non_ec	CCP110	chr16	19523811	19553408	+	43.0602394363201
non_ec	FUOM	chr10	133355158	133358025	-	43.0015220553277
non_ec	ECE1	chr1	21217247	21345572	-	42.9692764978163
non_ec	MED14	chrX	40648305	40735858	-	42.9491933454233
non_ec	NCOA3	chr20	47501887	47656877	+	42.9311204791392
non_ec	PDCL	chr9	122798389	122828588	-	42.7844618266189
non_ec	AC017100.1	chr18	31685655	31686823	+	42.7728655604956
non_ec	TRMT10A	chr4	99546709	99564039	-	42.7637779756607
non_ec	HPSE	chr4	83292461	83335153	-	42.7485309667174
non_ec	CDCA7L	chr7	21900899	21945903	-	42.6700323002966
non_ec	ZNF174	chr16	3401215	3409364	+	42.6560260518218
non_ec	CAMSAP1	chr9	135808487	135907546	-	42.6093339674157
non_ec	GPRASP2	chrX	102712176	102717733	+	42.6051677334595
non_ec	ZSCAN25	chr7	99616946	99632408	+	42.5729800019473
non_ec	TTC31	chr2	74483073	74494559	+	42.537146468267
non_ec	ZNF451	chr6	57086844	57170305	+	42.4480048711493
non_ec	AC084824.5	chr12	32725248	32725660	-	42.3981028461329
non_ec	BTN3A1	chr6	26402237	26415208	+	42.3948402193145
non_ec	ZNF699	chr19	9291140	9309838	-	42.3690133485517
non_ec	DNAJC11	chr1	6634168	6701924	-	42.3135388522596
non_ec	DDHD2	chr8	38225218	38275558	+	42.2729324711856
non_ec	SEMA3F	chr3	50155045	50189075	+	42.2709852984049
non_ec	TTC1	chr5	160009113	160065543	+	42.2667775956708
non_ec	PPIE	chr1	39692182	39763914	+	42.2616703591108
non_ec	FASTKD1	chr2	169528508	169573875	-	42.261307013502
non_ec	FAM72A	chr1	206186179	206204414	-	42.1828922502081
non_ec	SHISA4	chr1	201888680	201892587	+	42.0986088831306
non_ec	GPAT4	chr8	41577187	41625001	+	42.0950270998776
non_ec	LINC00839	chr10	42475480	42495337	+	42.0872744444314
non_ec	DCK	chr4	70992538	71030914	+	42.0768336170303
non_ec	B3GALT1	chr2	167868948	167874041	+	42.0595514385177
non_ec	UBE2K	chr4	39698109	39782792	+	41.9374271556555
non_ec	LACTB2	chr8	70635318	70669185	-	41.8692771506189
non_ec	WDR73	chr15	84639285	84654343	-	41.8365433651371
non_ec	MYSM1	chr1	58643440	58700077	-	41.7595455736033
non_ec	EFR3A	chr8	131904093	132013642	+	41.7172721173376
non_ec	RNF185	chr22	31160182	31207019	+	41.7003916247398
non_ec	LRRC37BP1	chr17	30631755	30637466	+	41.6082913849673
non_ec	AC006504.7	chr19	27802838	27803472	+	41.5902082115264
non_ec	AC005034.5	chr2	75669989	75670454	+	41.5491308157275
non_ec	MRRF	chr9	122264603	122331337	+	41.5393779677754
non_ec	MRPS14	chr1	175010789	175023425	-	41.4958668219585
non_ec	TRAK2	chr2	201377207	201451500	-	41.4682663041384
non_ec	AC010894.1	chr2	174487380	174488386	+	41.4169734896189
non_ec	ITGAV	chr2	186590056	186680901	+	41.3995967847948
non_ec	TOR3A	chr1	179082070	179098023	+	41.3675294348367
non_ec	ATP6V1D	chr14	67294371	67360265	-	41.3485348353203
non_ec	ZNF211	chr19	57630395	57644041	+	41.337736522684
non_ec	LINC02035	chr3	122886941	122892416	+	41.33591088956
non_ec	BOK	chr2	241551424	241574131	+	41.2787571572266
non_ec	BLMH	chr17	30248203	30292056	-	41.2757907821095
non_ec	DHODH	chr16	72008588	72027664	+	41.2089353286321
non_ec	SLC9A7	chrX	46599251	46759118	-	41.1323067649826
non_ec	AC100810.1	chr8	1761054	1764508	-	41.1214996312406
non_ec	AC067930.1	chr8	143579636	143580670	+	41.0918995956751
non_ec	MMRN1	chr4	89879532	89954629	+	41.0542176756348
non_ec	ETFA	chr15	76215353	76311472	-	40.9571512378831
non_ec	MED31	chr17	6643311	6651634	-	40.9523768207968
non_ec	IFT57	chr3	108160812	108222435	-	40.9466494472344
non_ec	CGREF1	chr2	27098889	27119128	-	40.8522130553011
non_ec	BEX2	chrX	103309346	103311007	-	40.8287840798485
non_ec	C9orf64	chr9	83938311	83956986	-	40.8265744353058
non_ec	OGFRL1	chr6	71288811	71309059	+	40.8013661418455
non_ec	AC135507.1	chr3	58428255	58428815	+	40.7891240365132
non_ec	JADE1	chr4	128809700	128875224	+	40.7774073384761
non_ec	NOTCH2	chr1	119911553	120100779	-	40.7521036739798
non_ec	BCAM	chr19	44809071	44821421	+	40.6260519510422
non_ec	HSPA4L	chr4	127781821	127840733	+	40.605770336249
non_ec	BST2	chr19	17402939	17405630	-	40.5956685500631
non_ec	CAMTA2	chr17	4967992	4987675	-	40.5713420656043
non_ec	MEX3D	chr19	1554669	1568058	-	40.5670217297576
non_ec	REST	chr4	56907876	56966808	+	40.5532836988385
non_ec	PFDN1	chr5	140245035	140303113	-	40.544590608783
non_ec	LRR1	chr14	49598761	49614672	+	40.5042174955991
non_ec	GNPTAB	chr12	101745499	101830959	-	40.5016631402143
non_ec	TRIM44	chr11	35662775	35818007	+	40.3592674842045
non_ec	DNAJB5	chr9	34989641	34998900	+	40.3448900871744
non_ec	SNRNP48	chr6	7590198	7611967	+	40.3295282458683
non_ec	ZNF511	chr10	133308914	133313162	+	40.3223242940189
non_ec	AAGAB	chr15	67200667	67255195	-	40.3184083390812
non_ec	TUT7	chr9	86287733	86354454	-	40.2695682382347
non_ec	CBWD1	chr9	121038	179147	-	40.1298727618963
non_ec	ZNF619	chr3	40477113	40491053	+	40.0963255985283
non_ec	RNPEP	chr1	201982372	202006147	+	40.0658044784771
non_ec	BRCC3	chrX	155071420	155123077	+	40.0652310669952
non_ec	AP001505.1	chr21	44978832	44979274	+	39.9428098331247
non_ec	FAM204A	chr10	118297925	118342328	-	39.9130727638841
non_ec	PINK1-AS	chr1	20642657	20652193	-	39.8881974995769
non_ec	STING1	chr5	139475533	139482935	-	39.8424219138612
non_ec	GTF3C1	chr16	27459555	27549913	-	39.8378524076229
non_ec	ILRUN	chr6	34587288	34696859	-	39.7351838189128
non_ec	AC079610.1	chr2	213152970	213153659	+	39.7336908615162
non_ec	ALG12	chr22	49900229	49918438	-	39.6098363731895
non_ec	RMND1	chr6	151404762	151452158	-	39.5226735829112
non_ec	EHD4	chr15	41895933	41972557	-	39.4957390201026
non_ec	ADPRM	chr17	10697594	10711558	+	39.4953532139843
non_ec	SIAE	chr11	124633113	124695707	-	39.45226963142
non_ec	XPO6	chr16	28097976	28211965	-	39.4372235844742
non_ec	TLCD5	chr11	120325296	120333686	+	39.4026185037521
non_ec	WIPI1	chr17	68420948	68457513	-	39.333156855518
non_ec	RSBN1	chr1	113761832	113812476	-	39.2708888857536
non_ec	AF131215.5	chr8	11107788	11109726	-	39.2141978115794
non_ec	SMCHD1	chr18	2655726	2805017	+	39.198227096579
non_ec	ZBTB26	chr9	122915566	122931512	-	39.1678166336866
non_ec	MAPK1	chr22	21759657	21867680	-	39.1635366963532
non_ec	COMMD9	chr11	36269284	36289449	-	39.0583177241633
non_ec	MED9	chr17	17476994	17493221	+	39.0502632322481
non_ec	ULBP1	chr6	149963943	149973715	+	39.0426817897917
non_ec	BLVRB	chr19	40447765	40465764	-	39.0165985311312
non_ec	PICK1	chr22	38056311	38075701	+	39.0125626394476
non_ec	ASB8	chr12	48147789	48181213	-	38.9679521058474
non_ec	TXNDC15	chr5	134874371	134901635	+	38.9527882190032
non_ec	OPLAH	chr8	144051266	144063965	-	38.7656739310262
non_ec	RAB33B	chr4	139453232	139476609	+	38.7459514212218
non_ec	FAM207A	chr21	44940012	44976989	+	38.7235118788181
non_ec	EMC8	chr16	85771758	85799608	-	38.7190428752001
non_ec	SLC35B3	chr6	8411435	8435561	-	38.6790357326825
non_ec	MED30	chr8	117520713	117540262	+	38.6034327040404
non_ec	AC135050.6	chr16	31122235	31124064	+	38.5240599192636
non_ec	STAM2	chr2	152116801	152175763	-	38.4851299829285
non_ec	AC006064.5	chr12	6510275	6510522	+	38.4782503437861
non_ec	ARHGAP35	chr19	46860997	47005077	+	38.3826678976146
non_ec	XPNPEP1	chr10	109864766	109923553	-	38.3785077591948
non_ec	GK	chrX	30653359	30731462	+	38.3340677098076
non_ec	CERK	chr22	46684410	46738252	-	38.3230773137023
non_ec	RLF	chr1	40161387	40240921	+	38.3046008779712
non_ec	IREB2	chr15	78437431	78501453	+	38.3013390509892
non_ec	CDAN1	chr15	42723544	42737128	-	38.2182329218256
non_ec	PARG	chr10	49818279	49970203	-	38.2088932713957
non_ec	AC012640.2	chr5	10352701	10353601	-	38.0576756013724
non_ec	PPP2R1B	chr11	111726908	111766389	-	38.0052488497033
non_ec	TTC5	chr14	20256558	20305960	-	37.9782454950719
non_ec	FAM72D	chr1	145095974	145112696	+	37.9445412591792
non_ec	TJAP1	chr6	43477523	43506556	+	37.9439049894382
non_ec	ENDOD1	chr11	95089846	95132645	+	37.8832335976382
non_ec	LONP2	chr16	48244300	48363122	+	37.855491879741
non_ec	AL592295.6	chr1	161368022	161371964	+	37.8479161740726
non_ec	TPP2	chr13	102596986	102679958	+	37.8144612923731
non_ec	RAB2A	chr8	60516936	60623644	+	37.7803910761971
non_ec	KRT20	chr17	40875889	40885242	-	37.738186590675
non_ec	WBP4	chr13	41061509	41084006	+	37.7084689225204
non_ec	STARD3	chr17	39637090	39664201	+	37.7032668083113
non_ec	SOX7	chr8	10723768	10730511	-	37.5650933895551
non_ec	SUPT20H	chr13	37009312	37059713	-	37.5572974980011
non_ec	PPWD1	chr5	65563236	65587549	+	37.4611836770852
non_ec	PRKAR2A	chr3	48744597	48847874	-	37.3945003451665
non_ec	TLCD4	chr1	95117355	95197607	+	37.3194850372749
non_ec	AC000068.3	chr22	19454179	19454605	+	37.3174127326333
non_ec	ERMP1	chr9	5765076	5833117	-	37.2348626063356
non_ec	FAM241A	chr4	112145454	112195256	+	37.2319694118131
non_ec	AXIN1	chr16	287440	352723	-	37.1449014518958
non_ec	KIRREL1	chr1	157993273	158100262	+	37.1129184855591
non_ec	AC004057.1	chr4	113214260	113217170	-	37.0250532195827
non_ec	CCNYL1	chr2	207711540	207761839	+	37.0105133553493
non_ec	RNF138	chr18	32091874	32131561	+	36.9790046694528
non_ec	BNIP3L	chr8	26383054	26505636	+	36.9411050576266
non_ec	DGKZ	chr11	46332905	46380554	+	36.9200130022822
non_ec	TMEM181	chr6	158536436	158635428	+	36.9090731405373
non_ec	IFT27	chr22	36758202	36776256	-	36.8509700136126
non_ec	CCDC28A	chr6	138773769	138793319	+	36.8379473419558
non_ec	FGF2	chr4	122826708	122898236	+	36.825946215154
non_ec	AC020910.5	chr19	34733298	34733837	-	36.8206599383588
non_ec	SPATA2L	chr16	89696357	89701705	-	36.7740832574839
non_ec	NBPF15	chr1	144421386	144461674	-	36.7436643129438
non_ec	SMKR1	chr7	129502531	129512918	+	36.7401910471989
non_ec	PALB2	chr16	23603160	23641310	-	36.6910748899744
non_ec	SSH1	chr12	108778191	108857590	-	36.620613235721
non_ec	MAPK7	chr17	19377721	19383544	+	36.5940664550763
non_ec	BRPF3	chr6	36196744	36232790	+	36.5363295853517
non_ec	PMM1	chr22	41576900	41589871	-	36.5290044682937
non_ec	TTYH3	chr7	2631986	2664802	+	36.4640924286135
non_ec	AMFR	chr16	56361452	56425545	-	36.3733321136198
non_ec	MLF1	chr3	158571163	158607252	+	36.3541373121003
non_ec	CXCL3	chr4	74036589	74038807	-	36.3397405322813
non_ec	C4orf48	chr4	2041993	2043970	+	36.3220763398191
non_ec	ZDHHC20	chr13	21372571	21459370	-	36.2694335825972
non_ec	USP12	chr13	27066156	27171811	-	36.2161645854722
non_ec	TAF2	chr8	119730774	119832841	-	36.2042136162817
non_ec	BACE1-AS	chr11	117288453	117293571	+	36.1066640665239
non_ec	CTAG2	chrX	154651972	154653579	-	35.9945158995638
non_ec	PLXNA1	chr3	126988594	127037392	+	35.9749335823918
non_ec	C21orf91	chr21	17788974	17819386	-	35.9388626613993
non_ec	MAEA	chr4	1289887	1340147	+	35.8603768449306
non_ec	FEZ2	chr2	36531805	36646087	-	35.8036714591264
non_ec	APPBP2	chr17	60443158	60526242	-	35.7791128593723
non_ec	ARL8A	chr1	202133404	202144743	-	35.7179405723377
non_ec	AC009955.4	chr2	219559083	219559626	+	35.6561502117641
non_ec	MAP3K2	chr2	127298730	127388465	-	35.628858443414
non_ec	NIN	chr14	50719763	50831162	-	35.6100201127995
non_ec	BCAR1	chr16	75228181	75268053	-	35.6061004588945
non_ec	AC015674.1	chr17	47682417	47682683	-	35.6001104311355
non_ec	AC018926.3	chr15	55346347	55346752	-	35.462022039681
non_ec	MFSD14B	chr9	94374569	94461042	+	35.4299676252422
non_ec	ERCC4	chr16	13920154	13952348	+	35.3645048789771
non_ec	IL6	chr7	22725884	22732002	+	35.3259172502065
non_ec	WRAP73	chr1	3630767	3652761	-	35.2511398693905
non_ec	SIPA1	chr11	65638101	65650918	+	35.2404940245261
non_ec	AP001469.2	chr21	46246890	46247682	+	35.2080488316464
non_ec	NR2C1	chr12	95020229	95073628	-	35.1793480379395
non_ec	H2BC19P	chr1	149842875	149846486	+	35.1534037655803
non_ec	IRGQ	chr19	43584369	43596135	-	35.0170341657203
non_ec	TIMP2	chr17	78852977	78925387	-	35.0036684952136
non_ec	PIKFYVE	chr2	208266255	208358746	+	34.9984084865993
non_ec	ASCC2	chr22	29788609	29838304	-	34.9598329904532
non_ec	HOOK1	chr1	59814786	59876322	+	34.9563795278566
non_ec	OSBPL8	chr12	76351797	76559809	-	34.928752040572
non_ec	PAPOLG	chr2	60756253	60802086	+	34.8907196713155
non_ec	C15orf61	chr15	67521131	67530146	+	34.8642207779851
non_ec	INTS7	chr1	211940399	212035557	-	34.8530784198965
non_ec	TERF2IP	chr16	75647773	75761872	+	34.8436618297325
non_ec	SOCS7	chr17	38351844	38405593	+	34.8323476185062
non_ec	PPIL2	chr22	21666009	21700015	+	34.8247463998527
non_ec	NAT8L	chr4	2059327	2069089	+	34.8246300456835
non_ec	PSMB8	chr6	32840717	32844679	-	34.777019251631
non_ec	CDR2L	chr17	74987632	75005800	+	34.7760064699552
non_ec	STK24	chr13	98445185	98577940	-	34.7747810211971
non_ec	ZNF816	chr19	52949379	52962911	-	34.7435684203869
non_ec	CTDSPL2	chr15	44427622	44529038	+	34.6847088624394
non_ec	BIVM	chr13	102799119	102841533	+	34.6473096420567
non_ec	MED4	chr13	48053323	48095131	-	34.5556536253647
non_ec	ZNF45	chr19	43912624	43935282	-	34.4631032112952
non_ec	AC026748.7	chr5	1345197	1350786	+	34.4207850891888
non_ec	SLC33A1	chr3	155821024	155854456	-	34.3578309460488
non_ec	MAML1	chr5	179732822	179777283	+	34.3426928956264
non_ec	ZC3H18	chr16	88570403	88631964	+	34.3337352879644
non_ec	CLOCK	chr4	55427903	55546909	-	34.3258789604056
non_ec	UBAP1	chr9	34179005	34252523	+	34.2204491109112
non_ec	BID	chr22	17734138	17774770	-	34.2058344020357
non_ec	PPIC	chr5	123023250	123036725	-	34.1873548274896
non_ec	RYBP	chr3	72371825	72446623	-	34.1659508235844
non_ec	FBXO48	chr2	68459422	68467294	-	34.1316073060876
non_ec	AC144652.1	chr7	155295918	155297541	-	34.1171508389788
non_ec	TFDP1	chr13	113584721	113641473	+	34.1063439316924
non_ec	MINK1	chr17	4833340	4898061	+	34.1029842097029
non_ec	AL731566.3	chr10	121956782	121957098	+	34.0571954529888
non_ec	PLEKHG4	chr16	67277510	67289499	+	34.044232007072
non_ec	AC009318.3	chr12	29331434	29331936	-	33.9487856556024
non_ec	LINC01806	chr2	161244730	161249050	+	33.9436520969985
non_ec	OBI1	chr13	78614289	78659155	-	33.9247467427648
non_ec	BORCS7	chr10	102854259	102864961	+	33.9162411249922
non_ec	NBPF9	chr1	149054027	149103561	-	33.9007959164143
non_ec	ATG2B	chr14	96279195	96363341	-	33.8721143413689
non_ec	DMAC2L	chr14	50312324	50335558	+	33.8658199818553
non_ec	PLS1	chr3	142596393	142713664	+	33.8403982770806
non_ec	ZNF212	chr7	149239651	149255606	+	33.8118834706552
non_ec	CCDC186	chr10	114120862	114174232	-	33.788384670613
non_ec	TRIM21	chr11	4384897	4393702	-	33.7067453815146
non_ec	HEATR3	chr16	50065970	50107272	+	33.6714318544115
non_ec	LMAN2L	chr2	96705929	96740064	-	33.5939818735895
non_ec	ATP2C1	chr3	130850595	131016712	+	33.5629683309093
non_ec	FOXJ2	chr12	8032716	8055517	+	33.5572100483059
non_ec	AL390195.2	chr1	111431046	111433068	-	33.4778877867983
non_ec	NSD3	chr8	38269704	38382272	-	33.4738364443251
non_ec	ZNF84	chr12	133037292	133063304	+	33.4385100986516
non_ec	TFF2	chr21	42346357	42350997	-	33.4340329049032
non_ec	SYMPK	chr19	45815410	45863194	-	33.4018064977667
non_ec	FBXL16	chr16	692498	705808	-	33.3842161968833
non_ec	PCSK9	chr1	55039447	55064852	+	33.293961453039
non_ec	BBIP1	chr10	110898730	110919201	-	33.2916452762427
non_ec	ZNF697	chr1	119619377	119648266	-	33.2826381382316
non_ec	LETM2	chr8	38386207	38409527	+	33.2528203453682
non_ec	AL928654.1	chr14	105416884	105419739	-	33.2515578510696
non_ec	PDK1	chr2	172555373	172608669	+	33.183022868275
non_ec	RABL2B	chr22	50767501	50783662	-	33.1548747208635
non_ec	ABTB1	chr3	127672935	127680926	+	33.1429132878217
non_ec	NELFA	chr4	1982717	2041903	-	33.1216268356735
non_ec	C11orf95	chr11	63759892	63768775	-	33.0768377522153
non_ec	YJU2	chr19	4247080	4269088	+	33.0652579793498
non_ec	ASAH2B	chr10	50739318	50816495	+	33.0651739817875
non_ec	TMTC3	chr12	88142296	88199887	+	32.9765028638139
non_ec	FCHO1	chr19	17747718	17788568	+	32.9645048392192
non_ec	ZNF283	chr19	43827321	43852017	+	32.9538683273158
non_ec	ORC3	chr6	87590067	87667453	+	32.9320476598916
non_ec	MED7	chr5	157137424	157159019	-	32.9020955576969
non_ec	CHURC1	chr14	64914361	64944591	+	32.8978487942006
non_ec	NDST1	chr5	150485818	150558211	+	32.8404176346836
non_ec	ENTPD5	chr14	73958010	74019399	-	32.799743337723
non_ec	AGTRAP	chr1	11736084	11754802	+	32.7806401358828
non_ec	CEP19	chr3	196706277	196712250	-	32.7713879231795
non_ec	SLC7A6	chr16	68264516	68301823	+	32.7506006113991
non_ec	ATP1B1	chr1	169105697	169132722	+	32.7079277732225
non_ec	ETFDH	chr4	158672125	158709623	+	32.6780842720336
non_ec	RFWD3	chr16	74621399	74666877	-	32.6323488772496
non_ec	AC124798.1	chr11	17380649	17383531	+	32.561351591742
non_ec	ADAL	chr15	43330672	43354569	+	32.5416286187149
non_ec	MRE11	chr11	94415570	94493885	-	32.5215772235293
non_ec	GJC1	chr17	44798448	44830816	-	32.5173834448035
non_ec	KRAS	chr12	25205246	25250936	-	32.5057926391359
non_ec	LINC00526	chr18	5236724	5238598	-	32.4852781495557
non_ec	BEST1	chr11	61950063	61965515	+	32.4733748704891
non_ec	IWS1	chr2	127436207	127526886	-	32.4380739504791
non_ec	ADCY6	chr12	48766194	48789037	-	32.4336844328678
non_ec	C10orf88	chr10	122930901	122954311	-	32.3625067394124
non_ec	FBXW9	chr19	12688053	12696631	-	32.3438815548916
non_ec	TAP1	chr6	32845209	32853978	-	32.3302810991149
non_ec	ZNF773	chr19	57499915	57518404	+	32.3220374056716
non_ec	DOCK11	chrX	118495898	118686163	+	32.2299485370087
non_ec	ZNF658B	chr9	39443815	39447189	-	32.1890750528208
non_ec	AC079414.3	chr16	78123243	78124332	+	32.1420816277349
non_ec	ABI2	chr2	203328280	203447728	+	32.11389172363
non_ec	DNAJC16	chr1	15526813	15592379	+	32.0652736782837
non_ec	ABCD3	chr1	94418389	94518666	+	32.0436892156018
non_ec	ADAM10	chr15	58588809	58749791	-	32.0363257396438
non_ec	MED23	chr6	131573966	131628242	-	31.9715174537749
non_ec	HADH	chr4	107989714	108035174	+	31.9491278923165
non_ec	MRPS9	chr2	105038069	105099960	+	31.9443112566833
non_ec	UQCRHL	chr1	15807169	15809348	-	31.9016899433525
non_ec	AC012676.1	chr16	4335870	4337818	-	31.8677796302579
non_ec	SLC12A4	chr16	67943474	67969601	-	31.8448653271198
non_ec	ADIPOR2	chr12	1688574	1788674	+	31.8251403183807
non_ec	SHOC2	chr10	110919593	111013666	+	31.7687561272462
non_ec	ZYG11B	chr1	52726453	52827336	+	31.7293141051902
non_ec	AC079949.5	chr12	127146535	127151330	+	31.7223911013847
non_ec	AC135178.6	chr17	8277763	8278436	+	31.6954405067042
non_ec	AMIGO1	chr1	109504178	109509738	-	31.6611386788694
non_ec	CHSY1	chr15	101175727	101252048	-	31.5862065205277
non_ec	CYYR1	chr21	26466209	26573286	-	31.5675749994777
non_ec	UBL3	chr13	29764371	29850617	-	31.3951916787664
non_ec	RPRD1A	chr18	35984387	36067576	-	31.3590189022392
non_ec	DBR1	chr3	138160988	138174921	-	31.2522398069422
non_ec	AP3M2	chr8	42152946	42171673	+	31.2273823940565
non_ec	FAM86EP	chr4	3941760	3955432	-	31.1974117066247
non_ec	RRAS2	chr11	14277922	14364506	-	31.1738985138252
non_ec	BAMBI	chr10	28677510	28682932	+	31.1558425781171
non_ec	SLC12A7	chr5	1050384	1112063	-	31.1296988710233
non_ec	AC095055.1	chr4	151139991	151141103	+	31.0598338624266
non_ec	TNIP1	chr5	151029945	151093577	-	31.0413120427061
non_ec	CCSAP	chr1	229321011	229343294	-	30.9510675020584
non_ec	ACAP2	chr3	195274745	195443044	-	30.8427128087898
non_ec	AL035587.2	chr6	42928287	42929457	-	30.7999069182075
non_ec	MTOR	chr1	11106535	11262551	-	30.6927058220505
non_ec	SETMAR	chr3	4303304	4317567	+	30.6860938008997
non_ec	CDKN1A	chr6	36676460	36687337	+	30.6860509063848
non_ec	FAHD2B	chr2	97083583	97094882	-	30.5814520581776
non_ec	DOHH	chr19	3490821	3500674	-	30.5602531449952
non_ec	PLEKHA2	chr8	38901235	38973912	+	30.5439521439123
non_ec	GNPDA2	chr4	44682200	44726588	-	30.5064689271767
non_ec	CRYBG1	chr6	106360717	106572017	+	30.5057617416669
non_ec	AC002550.2	chr16	19694035	19694428	-	30.501400150504
non_ec	ZNF70	chr22	23738682	23751112	-	30.5006162813465
non_ec	AC040977.1	chr17	6994642	6995189	-	30.3970260977662
non_ec	WFS1	chr4	6269849	6303265	+	30.3636444374276
non_ec	POMT1	chr9	131502789	131523806	+	30.3623229072375
non_ec	H2BC6	chr6	26172059	26184655	+	30.3506346437388
non_ec	CLIP2	chr7	74289407	74405935	+	30.2907174687439
non_ec	DGKD	chr2	233354494	233472104	+	30.2557739489092
non_ec	BMP2	chr20	6767686	6780246	+	30.2402833365017
non_ec	GPALPP1	chr13	44989529	45037669	+	30.2309280727681
non_ec	AC024075.2	chr19	16633797	16635269	-	30.1667121055603
non_ec	MED24	chr17	40019097	40061215	-	30.1640247642583
non_ec	MPP5	chr14	67240713	67336061	+	30.117803291009
non_ec	CMTM4	chr16	66614750	66696743	-	30.091260753976
non_ec	DMKN	chr19	35497220	35513658	-	30.0221237699431
non_ec	B3GNT9	chr16	67148104	67150998	-	29.9907268212975
non_ec	COG3	chr13	45464898	45536701	+	29.964435227034
non_ec	RBM41	chrX	107064420	107118823	-	29.9456704367782
non_ec	EIF2AK3	chr2	88556741	88627464	-	29.9390220627223
non_ec	ZW10	chr11	113733187	113773735	-	29.9008420967439
non_ec	AGO1	chr1	35869808	35930532	+	29.8916530998471
non_ec	TMEM237	chr2	201620184	201643570	-	29.8778845763633
non_ec	ZNF777	chr7	149431363	149461062	-	29.8642827039396
non_ec	MFGE8	chr15	88898683	88913381	-	29.8480707271826
non_ec	GAK	chr4	849276	932373	-	29.8247431280887
non_ec	VPS36	chr13	52412602	52450634	-	29.8192626097309
non_ec	DNAL4	chr22	38778508	38794198	-	29.7689107299912
non_ec	ME1	chr6	83210402	83431051	-	29.7138234817454
non_ec	ADAT2	chr6	143422832	143450695	-	29.6129759832384
non_ec	NFXL1	chr4	47847233	47914667	-	29.6038841770135
non_ec	ZFYVE16	chr5	80408013	80483379	+	29.5826217089059
non_ec	RHPN1-AS1	chr8	143366631	143368548	-	29.5796034355175
non_ec	ZC3HC1	chr7	130018287	130051451	-	29.5725781747418
non_ec	TMEM231	chr16	75536741	75556268	-	29.5572825915499
non_ec	FGF21	chr19	48755524	48758333	+	29.5304124427818
non_ec	PRKCD	chr3	53156009	53192717	+	29.5088813570751
non_ec	GALNT3	chr2	165747588	165794659	-	29.5045518458117
non_ec	TUBB2A	chr6	3153666	3157544	-	29.5031314473902
non_ec	MLKL	chr16	74671855	74700960	-	29.4338566760224
non_ec	AL161772.1	chr13	20699307	20703718	-	29.4172360758496
non_ec	ZNF275	chrX	153334147	153360110	+	29.410619924416
non_ec	AC104794.3	chr2	10039092	10040663	-	29.3590996509537
non_ec	PGAP1	chr2	196833004	196927796	-	29.3422548867445
non_ec	HSD17B11	chr4	87336515	87391188	-	29.3019109812804
non_ec	TTI1	chr20	37983007	38033461	-	29.2704858197357
non_ec	RPRD1B	chr20	38033725	38127780	+	29.2449553726826
non_ec	AC004771.2	chr17	4987706	4988446	+	29.2370975336186
non_ec	GPC2	chr7	100169606	100177381	-	29.2062692336946
non_ec	TP53I13	chr17	29566052	29573157	+	29.2010579030148
non_ec	SDAD1P1	chr8	26375913	26382953	-	29.1514403841095
non_ec	PLEKHA1	chr10	122374696	122442602	+	29.1339707532969
non_ec	PGGT1B	chr5	115204012	115262877	-	29.1247153644936
non_ec	LHX6	chr9	122202577	122229626	-	29.1162654022452
non_ec	KIDINS220	chr2	8721081	8837630	-	29.079789919759
non_ec	RBBP8	chr18	22798261	23026488	+	29.0541767119027
non_ec	CCDC14	chr3	123897305	123961408	-	29.0034294767671
non_ec	CDH3	chr16	68636189	68722616	+	28.9735697256298
non_ec	LONRF2	chr2	100271875	100322501	-	28.9432534534494
non_ec	TYW5	chr2	199928913	199955736	-	28.9326722872683
non_ec	WIPF2	chr17	40219304	40284136	+	28.9222012821107
non_ec	CNOT2	chr12	70243002	70354993	+	28.8386897034065
non_ec	OPTN	chr10	13099449	13138308	+	28.8088664471967
non_ec	CASP6	chr4	109688622	109703583	-	28.8047536561401
non_ec	DNAJC24	chr11	31369840	31432835	+	28.7877683592483
non_ec	CDC6	chr17	40287879	40304657	+	28.7834991323776
non_ec	NT5E	chr6	85449584	85495791	+	28.7598649980053
non_ec	RBM26	chr13	79311824	79406477	-	28.7560052633035
non_ec	NBDY	chrX	56729241	56819179	+	28.7541880821114
non_ec	SAAL1	chr11	18069935	18106087	-	28.7238545967831
non_ec	MIGA1	chr1	77779624	77879539	+	28.7163670867323
non_ec	ANKRD13D	chr11	67289300	67302485	+	28.6872139580913
non_ec	SERPINA1	chr14	94376747	94390693	-	28.6780938002199
non_ec	SUV39H1	chrX	48695554	48709016	+	28.6299179931468
non_ec	OSBPL2	chr20	62231922	62296213	+	28.5940941163104
non_ec	DSP	chr6	7541617	7586714	+	28.5426283490386
